age;mac;port;vlan
40;1c:bb:a8:e6:f6:08;ae14.0;vlan_66
109;1c:bb:a8:e6:ff:04;ae14.0;vlan_66
42;1c:bb:a8:e7:01:52;ae14.0;vlan_66
31;1c:bb:a8:e7:7c:c2;ae14.0;vlan_66
111;1c:bb:a8:e7:95:f4;ae14.0;vlan_66
57;1c:bb:a8:e7:a9:c2;ae14.0;vlan_66
56;1c:bb:a8:e8:64:2a;ae14.0;vlan_66
0;1c:bb:a8:e8:dc:20;ae14.0;vlan_66
47;1c:bb:a8:e8:e7:e2;ae14.0;vlan_66
42;1c:bb:a8:e8:f2:1e;ae14.0;vlan_66
85;1c:bb:a8:e9:06:1e;ae14.0;vlan_66
66;1c:bb:a8:e9:07:90;ae14.0;vlan_66
55;1c:bb:a8:ed:23:5c;ae14.0;vlan_66
52;1c:bb:a8:ee:49:62;ae14.0;vlan_66
35;1c:bb:a8:ee:bd:0c;ae14.0;vlan_66
0;1c:bb:a8:ef:2e:cc;ae14.0;vlan_66
119;1c:bb:a8:ef:a0:fa;ae14.0;vlan_66
37;1c:bb:a8:f0:4d:11;ae14.0;vlan_66
120;1c:bb:a8:f0:61:de;ae14.0;vlan_66
60;1c:bb:a8:f1:31:4a;ae14.0;vlan_66
153;1c:bb:a8:f1:71:19;ae14.0;vlan_66
124;1c:bb:a8:f1:c6:e1;ae14.0;vlan_66
98;1c:bb:a8:f1:f0:6c;ae14.0;vlan_66
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_66
38;b0:46:fc:4e:fb:4d;ae14.0;vlan_66
57;b0:46:fc:4f:13:99;ae14.0;vlan_66
101;b0:46:fc:50:12:df;ae14.0;vlan_66
101;b0:46:fc:50:52:45;ae14.0;vlan_66
55;b0:46:fc:51:21:90;ae14.0;vlan_66
88;b0:46:fc:51:61:1e;ae14.0;vlan_66
46;b0:46:fc:51:62:90;ae14.0;vlan_66
0;b0:46:fc:52:a9:f7;ae14.0;vlan_66
42;b0:46:fc:52:cf:ef;ae14.0;vlan_66
85;b0:46:fc:52:d4:db;ae14.0;vlan_66
0;b0:46:fc:52:d7:8d;ae14.0;vlan_66
34;b0:46:fc:52:d7:c9;ae14.0;vlan_66
117;b0:46:fc:52:d9:f9;ae14.0;vlan_66
137;b0:46:fc:52:db:25;ae14.0;vlan_66
131;b0:46:fc:52:df:7b;ae14.0;vlan_66
32;b0:46:fc:52:e1:f1;ae14.0;vlan_66
0;b0:46:fc:53:31:b5;ae14.0;vlan_66
39;b0:46:fc:53:35:11;ae14.0;vlan_66
51;b0:46:fc:53:36:f1;ae14.0;vlan_66
100;b0:46:fc:53:43:03;ae14.0;vlan_66
43;b0:46:fc:53:46:cd;ae14.0;vlan_66
0;b0:46:fc:53:50:73;ae14.0;vlan_66
131;b0:46:fc:53:52:cb;ae14.0;vlan_66
52;b0:46:fc:53:66:ad;ae14.0;vlan_66
132;b0:46:fc:53:6c:e3;ae14.0;vlan_66
36;b0:46:fc:53:70:a3;ae14.0;vlan_66
101;b0:46:fc:53:75:53;ae14.0;vlan_66
60;b0:46:fc:53:77:f1;ae14.0;vlan_66
113;b0:46:fc:53:88:db;ae14.0;vlan_66
146;b0:46:fc:53:90:29;ae14.0;vlan_66
79;b0:46:fc:53:95:e7;ae14.0;vlan_66
34;b0:46:fc:53:a1:45;ae14.0;vlan_66
0;b0:46:fc:53:a8:9d;ae14.0;vlan_66
42;b0:46:fc:53:ab:95;ae14.0;vlan_66
60;b0:46:fc:53:c3:ff;ae14.0;vlan_66
37;b0:46:fc:53:e4:89;ae14.0;vlan_66
32;b0:46:fc:53:e5:83;ae14.0;vlan_66
126;b0:46:fc:53:e7:6d;ae14.0;vlan_66
38;b0:46:fc:54:74:eb;ae14.0;vlan_66
0;b0:46:fc:55:e8:17;ae14.0;vlan_66
81;b0:46:fc:55:fd:75;ae14.0;vlan_66
49;b0:46:fc:56:95:cd;ae14.0;vlan_66
125;b0:46:fc:56:97:ad;ae14.0;vlan_66
107;b0:46:fc:59:c8:71;ae14.0;vlan_66
39;b0:46:fc:59:d1:81;ae14.0;vlan_66
36;b0:46:fc:59:f8:c3;ae14.0;vlan_66
41;b0:46:fc:59:fa:a3;ae14.0;vlan_66
0;b0:46:fc:5a:39:ff;ae14.0;vlan_66
30;b0:46:fc:5a:3d:79;ae14.0;vlan_66
0;00:16:9c:6e:fa:00;ae1.0;vlan_67
56;00:1f:ce:f8:34:1c;ae8.0;vlan_67
123;00:1f:ce:f8:35:66;ae8.0;vlan_67
111;00:1f:ce:f8:36:2e;ae8.0;vlan_67
80;00:1f:ce:f8:37:50;ae8.0;vlan_67
138;00:1f:ce:f8:8e:12;ae8.0;vlan_67
98;00:1f:ce:f8:8f:3e;ae8.0;vlan_67
105;00:1f:ce:f8:cb:34;ae8.0;vlan_67
0;00:1f:ce:f8:da:a2;ae8.0;vlan_67
61;00:1f:ce:f8:dc:82;ae8.0;vlan_67
89;00:1f:ce:f8:ee:84;ae8.0;vlan_67
93;00:1f:ce:f9:05:9a;ae8.0;vlan_67
62;00:1f:ce:f9:22:e6;ae8.0;vlan_67
81;00:1f:ce:f9:41:c2;ae8.0;vlan_67
48;00:1f:ce:f9:43:fc;ae8.0;vlan_67
57;14:2e:5e:c3:22:e2;ae8.0;vlan_67
69;14:2e:5e:e3:48:72;ae8.0;vlan_67
40;14:2e:5e:e3:55:52;ae8.0;vlan_67
52;14:2e:5e:e3:a7:42;ae8.0;vlan_67
127;14:2e:5e:e4:15:02;ae8.0;vlan_67
89;14:2e:5e:e4:17:62;ae8.0;vlan_67
0;14:2e:5e:e4:1c:72;ae8.0;vlan_67
109;14:2e:5e:e4:1d:02;ae8.0;vlan_67
102;14:2e:5e:e4:2c:92;ae8.0;vlan_67
121;14:2e:5e:e4:32:92;ae8.0;vlan_67
105;14:2e:5e:e4:42:e2;ae8.0;vlan_67
131;14:2e:5e:e4:45:c2;ae8.0;vlan_67
62;14:2e:5e:e4:48:b2;ae8.0;vlan_67
32;14:2e:5e:e4:52:02;ae8.0;vlan_67
95;14:2e:5e:e4:58:b2;ae8.0;vlan_67
97;14:2e:5e:e4:5e:e2;ae8.0;vlan_67
81;14:2e:5e:e4:62:e2;ae8.0;vlan_67
98;14:2e:5e:e4:71:02;ae8.0;vlan_67
84;14:2e:5e:e4:75:12;ae8.0;vlan_67
33;14:2e:5e:e4:7e:c2;ae8.0;vlan_67
81;14:2e:5e:e4:81:f2;ae8.0;vlan_67
0;14:2e:5e:e4:84:42;ae8.0;vlan_67
116;14:2e:5e:e4:89:f2;ae8.0;vlan_67
111;14:2e:5e:e9:2d:b2;ae8.0;vlan_67
89;14:2e:5e:e9:30:82;ae8.0;vlan_67
81;14:2e:5e:e9:31:02;ae8.0;vlan_67
115;14:2e:5e:e9:32:12;ae8.0;vlan_67
31;14:2e:5e:e9:35:12;ae8.0;vlan_67
0;14:2e:5e:e9:39:42;ae8.0;vlan_67
50;14:2e:5e:e9:39:92;ae8.0;vlan_67
98;14:2e:5e:e9:48:12;ae8.0;vlan_67
138;14:2e:5e:e9:51:22;ae8.0;vlan_67
0;14:2e:5e:e9:61:e2;ae8.0;vlan_67
123;14:2e:5e:eb:29:82;ae8.0;vlan_67
55;14:2e:5e:eb:46:a2;ae8.0;vlan_67
86;14:2e:5e:ec:76:72;ae8.0;vlan_67
138;14:2e:5e:ec:79:f2;ae8.0;vlan_67
57;14:2e:5e:ec:af:12;ae8.0;vlan_67
0;14:2e:5e:ec:af:b2;ae8.0;vlan_67
126;14:2e:5e:ec:b1:22;ae8.0;vlan_67
103;14:2e:5e:ec:b2:22;ae8.0;vlan_67
71;14:2e:5e:ec:b3:72;ae8.0;vlan_67
0;14:2e:5e:ec:b4:62;ae8.0;vlan_67
144;14:2e:5e:ec:b7:22;ae8.0;vlan_67
82;14:2e:5e:ec:b9:42;ae8.0;vlan_67
136;14:2e:5e:ec:bf:62;ae8.0;vlan_67
121;1c:bb:a8:e8:05:58;ae8.0;vlan_67
130;1c:bb:a8:e9:68:5d;ae8.0;vlan_67
44;1c:bb:a8:e9:71:81;ae8.0;vlan_67
126;1c:bb:a8:e9:cb:63;ae8.0;vlan_67
71;1c:bb:a8:ea:03:85;ae8.0;vlan_67
0;1c:bb:a8:ea:61:45;ae8.0;vlan_67
0;1c:bb:a8:ed:c9:8e;ae8.0;vlan_67
129;20:e8:82:c3:9c:80;ae8.0;vlan_67
114;20:e8:82:d8:4e:c8;ae8.0;vlan_67
58;20:e8:82:d8:50:7e;ae8.0;vlan_67
83;20:e8:82:d8:50:9c;ae8.0;vlan_67
54;20:e8:82:d8:52:04;ae8.0;vlan_67
129;20:e8:82:d8:53:72;ae8.0;vlan_67
90;20:e8:82:d8:54:02;ae8.0;vlan_67
125;20:e8:82:d8:5f:e4;ae8.0;vlan_67
116;20:e8:82:d8:5f:f0;ae8.0;vlan_67
100;20:e8:82:d8:60:5c;ae8.0;vlan_67
49;20:e8:82:d8:61:64;ae8.0;vlan_67
50;20:e8:82:d8:63:4a;ae8.0;vlan_67
0;20:e8:82:d8:63:c8;ae8.0;vlan_67
116;20:e8:82:d8:66:38;ae8.0;vlan_67
127;20:e8:82:d8:66:98;ae8.0;vlan_67
119;20:e8:82:d8:67:5e;ae8.0;vlan_67
118;20:e8:82:d8:67:94;ae8.0;vlan_67
52;20:e8:82:d8:69:a4;ae8.0;vlan_67
39;20:e8:82:d8:69:b6;ae8.0;vlan_67
39;20:e8:82:d8:6c:92;ae8.0;vlan_67
68;20:e8:82:d8:6d:76;ae8.0;vlan_67
121;20:e8:82:d8:6d:c4;ae8.0;vlan_67
115;20:e8:82:d8:6e:1e;ae8.0;vlan_67
31;20:e8:82:d8:6e:d2;ae8.0;vlan_67
107;20:e8:82:d8:7b:6e;ae8.0;vlan_67
122;20:e8:82:d8:7d:d2;ae8.0;vlan_67
45;20:e8:82:d8:7e:ce;ae8.0;vlan_67
100;20:e8:82:d8:7f:ca;ae8.0;vlan_67
153;20:e8:82:d8:80:2a;ae8.0;vlan_67
140;20:e8:82:d8:81:3e;ae8.0;vlan_67
43;20:e8:82:d8:81:62;ae8.0;vlan_67
122;20:e8:82:d8:9d:10;ae8.0;vlan_67
78;20:e8:82:d8:b0:12;ae8.0;vlan_67
0;20:e8:82:d8:b1:80;ae8.0;vlan_67
106;20:e8:82:d8:b1:92;ae8.0;vlan_67
119;20:e8:82:d8:b2:34;ae8.0;vlan_67
98;20:e8:82:d8:b3:06;ae8.0;vlan_67
95;20:e8:82:d8:b3:78;ae8.0;vlan_67
99;20:e8:82:d8:b3:cc;ae8.0;vlan_67
122;20:e8:82:d8:b3:e4;ae8.0;vlan_67
131;20:e8:82:d8:b4:56;ae8.0;vlan_67
122;20:e8:82:d9:09:be;ae8.0;vlan_67
130;20:e8:82:d9:0f:52;ae8.0;vlan_67
109;20:e8:82:d9:13:4e;ae8.0;vlan_67
97;20:e8:82:d9:15:70;ae8.0;vlan_67
153;20:e8:82:d9:15:f4;ae8.0;vlan_67
71;20:e8:82:d9:17:9e;ae8.0;vlan_67
91;20:e8:82:d9:17:aa;ae8.0;vlan_67
0;20:e8:82:d9:19:24;ae8.0;vlan_67
0;20:e8:82:d9:1a:da;ae8.0;vlan_67
117;20:e8:82:d9:49:e4;ae8.0;vlan_67
134;20:e8:82:d9:6f:1c;ae8.0;vlan_67
33;20:e8:82:d9:6f:e2;ae8.0;vlan_67
146;20:e8:82:d9:78:a6;ae8.0;vlan_67
134;20:e8:82:d9:7d:38;ae8.0;vlan_67
45;20:e8:82:d9:7d:74;ae8.0;vlan_67
96;20:e8:82:d9:7f:c6;ae8.0;vlan_67
135;20:e8:82:d9:82:1e;ae8.0;vlan_67
135;20:e8:82:d9:84:34;ae8.0;vlan_67
50;20:e8:82:d9:85:30;ae8.0;vlan_67
120;20:e8:82:d9:85:48;ae8.0;vlan_67
104;20:e8:82:d9:85:84;ae8.0;vlan_67
96;20:e8:82:d9:85:fc;ae8.0;vlan_67
109;20:e8:82:d9:86:32;ae8.0;vlan_67
134;20:e8:82:d9:86:ce;ae8.0;vlan_67
216;20:e8:82:d9:88:54;ae8.0;vlan_67
136;20:e8:82:d9:88:ae;ae8.0;vlan_67
109;20:e8:82:d9:88:c0;ae8.0;vlan_67
113;20:e8:82:d9:88:d8;ae8.0;vlan_67
0;20:e8:82:d9:88:f0;ae8.0;vlan_67
131;20:e8:82:d9:89:08;ae8.0;vlan_67
41;20:e8:82:d9:89:32;ae8.0;vlan_67
82;20:e8:82:d9:89:92;ae8.0;vlan_67
134;20:e8:82:d9:89:b6;ae8.0;vlan_67
102;20:e8:82:d9:8a:40;ae8.0;vlan_67
84;20:e8:82:d9:8a:76;ae8.0;vlan_67
129;20:e8:82:d9:8a:82;ae8.0;vlan_67
111;20:e8:82:d9:8a:b2;ae8.0;vlan_67
48;20:e8:82:d9:8b:0c;ae8.0;vlan_67
0;20:e8:82:d9:8e:72;ae8.0;vlan_67
43;20:e8:82:d9:8f:1a;ae8.0;vlan_67
101;20:e8:82:d9:90:5e;ae8.0;vlan_67
124;20:e8:82:d9:90:88;ae8.0;vlan_67
61;20:e8:82:d9:90:e2;ae8.0;vlan_67
134;20:e8:82:d9:92:0e;ae8.0;vlan_67
96;20:e8:82:d9:92:86;ae8.0;vlan_67
87;20:e8:82:d9:92:b0;ae8.0;vlan_67
0;20:e8:82:d9:98:8c;ae8.0;vlan_67
130;20:e8:82:d9:99:40;ae8.0;vlan_67
87;20:e8:82:d9:9f:28;ae8.0;vlan_67
0;20:e8:82:d9:a0:a2;ae8.0;vlan_67
78;20:e8:82:d9:a6:a8;ae8.0;vlan_67
92;20:e8:82:d9:a7:68;ae8.0;vlan_67
98;20:e8:82:d9:a9:30;ae8.0;vlan_67
127;20:e8:82:d9:ac:c6;ae8.0;vlan_67
89;20:e8:82:d9:ae:22;ae8.0;vlan_67
0;20:e8:82:d9:af:1e;ae8.0;vlan_67
127;20:e8:82:de:0a:24;ae8.0;vlan_67
35;20:e8:82:de:12:c4;ae8.0;vlan_67
0;20:e8:82:de:2a:e8;ae8.0;vlan_67
114;20:e8:82:de:2b:b4;ae8.0;vlan_67
72;20:e8:82:de:2f:f2;ae8.0;vlan_67
56;20:e8:82:de:3d:5a;ae8.0;vlan_67
37;20:e8:82:de:3d:78;ae8.0;vlan_67
0;20:e8:82:de:3d:a2;ae8.0;vlan_67
84;20:e8:82:de:78:a0;ae8.0;vlan_67
60;20:e8:82:de:80:e6;ae8.0;vlan_67
155;20:e8:82:de:9c:2e;ae8.0;vlan_67
77;20:e8:82:de:9e:4a;ae8.0;vlan_67
119;20:e8:82:de:9e:c2;ae8.0;vlan_67
109;20:e8:82:de:a9:60;ae8.0;vlan_67
107;20:e8:82:de:aa:14;ae8.0;vlan_67
153;20:e8:82:de:aa:ec;ae8.0;vlan_67
136;20:e8:82:de:ad:86;ae8.0;vlan_67
37;20:e8:82:de:e0:d4;ae8.0;vlan_67
148;24:d3:f2:f1:c1:ba;ae8.0;vlan_67
33;24:d3:f2:f1:c8:0e;ae8.0;vlan_67
59;24:d3:f2:f1:ca:a8;ae8.0;vlan_67
92;24:d3:f2:f1:f5:aa;ae8.0;vlan_67
136;24:d3:f2:f2:2d:54;ae8.0;vlan_67
81;24:d3:f2:f2:45:36;ae8.0;vlan_67
87;24:d3:f2:f2:4a:d6;ae8.0;vlan_67
34;24:d3:f2:f2:5e:3e;ae8.0;vlan_67
53;24:d3:f2:f2:70:fe;ae8.0;vlan_67
109;24:d3:f2:f2:71:88;ae8.0;vlan_67
95;24:d3:f2:f2:72:1e;ae8.0;vlan_67
63;24:d3:f2:f2:b9:10;ae8.0;vlan_67
115;24:d3:f2:f2:eb:e6;ae8.0;vlan_67
31;24:d3:f2:fa:d9:06;ae8.0;vlan_67
66;24:d3:f2:fa:dc:60;ae8.0;vlan_67
137;24:d3:f2:fa:dc:9c;ae8.0;vlan_67
42;24:d3:f2:fa:de:16;ae8.0;vlan_67
133;24:d3:f2:fa:ff:28;ae8.0;vlan_67
97;24:d3:f2:fa:ff:be;ae8.0;vlan_67
114;24:d3:f2:fb:00:de;ae8.0;vlan_67
32;24:d3:f2:fb:00:f6;ae8.0;vlan_67
36;24:d3:f2:fb:01:50;ae8.0;vlan_67
116;24:d3:f2:fb:08:e2;ae8.0;vlan_67
73;24:d3:f2:fb:45:d2;ae8.0;vlan_67
63;24:d3:f2:fb:6a:74;ae8.0;vlan_67
59;24:d3:f2:fb:6e:58;ae8.0;vlan_67
127;28:ff:3e:4f:a4:52;ae8.0;vlan_67
104;28:ff:3e:4f:a9:7a;ae8.0;vlan_67
63;28:ff:3e:4f:ad:64;ae8.0;vlan_67
104;28:ff:3e:4f:d6:32;ae8.0;vlan_67
83;3c:98:72:26:91:3c;ae8.0;vlan_67
83;3c:98:72:26:9b:46;ae8.0;vlan_67
34;3c:98:72:26:9b:f0;ae8.0;vlan_67
82;3c:98:72:26:a4:74;ae8.0;vlan_67
111;3c:98:72:26:aa:6e;ae8.0;vlan_67
118;3c:98:72:26:af:78;ae8.0;vlan_67
75;3c:98:72:26:b0:cc;ae8.0;vlan_67
32;3c:98:72:ad:e6:03;ae8.0;vlan_67
79;3c:98:72:ad:e9:37;ae8.0;vlan_67
35;3c:98:72:ad:ea:9f;ae8.0;vlan_67
132;3c:98:72:ad:ec:f7;ae8.0;vlan_67
37;3c:98:72:ad:ed:e7;ae8.0;vlan_67
31;3c:98:72:c3:d4:e4;ae8.0;vlan_67
38;3c:98:72:c3:e2:36;ae8.0;vlan_67
90;3c:98:72:c3:ec:04;ae8.0;vlan_67
130;3c:98:72:c3:f8:66;ae8.0;vlan_67
119;3c:98:72:c3:ff:28;ae8.0;vlan_67
52;3c:98:72:d2:23:12;ae8.0;vlan_67
116;3c:98:72:d2:38:84;ae8.0;vlan_67
135;3c:98:72:d2:39:24;ae8.0;vlan_67
33;3c:98:72:d2:3e:ec;ae8.0;vlan_67
60;3c:98:72:d2:46:26;ae8.0;vlan_67
34;3c:98:72:d2:47:2a;ae8.0;vlan_67
141;3c:98:72:d2:49:6e;ae8.0;vlan_67
70;3c:98:72:d2:51:ac;ae8.0;vlan_67
31;3c:98:72:d2:54:ae;ae8.0;vlan_67
68;3c:98:72:d2:5b:52;ae8.0;vlan_67
34;3c:98:72:d2:61:ce;ae8.0;vlan_67
79;3c:98:72:d2:61:d8;ae8.0;vlan_67
93;3c:98:72:d2:64:94;ae8.0;vlan_67
49;3c:98:72:d2:66:2e;ae8.0;vlan_67
0;3c:98:72:d3:dc:8e;ae8.0;vlan_67
0;3c:98:72:d3:fb:9c;ae8.0;vlan_67
94;3c:98:72:d4:14:a6;ae8.0;vlan_67
92;60:ce:86:72:dc:02;ae8.0;vlan_67
105;60:ce:86:7f:90:82;ae8.0;vlan_67
116;60:ce:86:7f:91:d2;ae8.0;vlan_67
122;60:ce:86:7f:93:12;ae8.0;vlan_67
41;60:ce:86:7f:94:f2;ae8.0;vlan_67
159;60:ce:86:7f:95:82;ae8.0;vlan_67
93;60:ce:86:7f:95:d2;ae8.0;vlan_67
124;60:ce:86:7f:98:02;ae8.0;vlan_67
116;60:ce:86:7f:98:12;ae8.0;vlan_67
147;60:ce:86:7f:98:62;ae8.0;vlan_67
100;60:ce:86:7f:98:72;ae8.0;vlan_67
119;60:ce:86:7f:98:a2;ae8.0;vlan_67
37;60:ce:86:7f:99:62;ae8.0;vlan_67
0;60:ce:86:7f:9a:a2;ae8.0;vlan_67
135;60:ce:86:7f:9b:62;ae8.0;vlan_67
119;60:ce:86:7f:9c:42;ae8.0;vlan_67
0;60:ce:86:7f:9e:42;ae8.0;vlan_67
113;60:ce:86:7f:a6:c2;ae8.0;vlan_67
110;60:ce:86:7f:bc:f2;ae8.0;vlan_67
132;60:ce:86:7f:e4:42;ae8.0;vlan_67
0;60:ce:86:7f:eb:92;ae8.0;vlan_67
130;60:ce:86:7f:fd:02;ae8.0;vlan_67
31;60:ce:86:81:46:92;ae8.0;vlan_67
73;60:ce:86:81:70:b2;ae8.0;vlan_67
31;60:ce:86:81:71:b2;ae8.0;vlan_67
142;60:ce:86:81:71:e2;ae8.0;vlan_67
56;60:ce:86:81:73:f2;ae8.0;vlan_67
39;60:ce:86:81:74:d2;ae8.0;vlan_67
57;60:ce:86:88:3f:82;ae8.0;vlan_67
139;60:ce:86:88:45:32;ae8.0;vlan_67
145;60:ce:86:88:46:02;ae8.0;vlan_67
32;60:ce:86:88:63:c2;ae8.0;vlan_67
111;60:ce:86:88:80:72;ae8.0;vlan_67
92;60:ce:86:88:80:d2;ae8.0;vlan_67
106;60:ce:86:88:82:12;ae8.0;vlan_67
51;60:ce:86:88:83:e2;ae8.0;vlan_67
120;60:ce:86:88:85:c2;ae8.0;vlan_67
42;60:ce:86:88:87:62;ae8.0;vlan_67
75;60:ce:86:88:89:22;ae8.0;vlan_67
56;60:ce:86:88:8b:22;ae8.0;vlan_67
45;60:ce:86:88:8e:92;ae8.0;vlan_67
77;60:ce:86:89:dc:72;ae8.0;vlan_67
0;60:ce:86:89:dd:b2;ae8.0;vlan_67
61;60:ce:86:89:e0:92;ae8.0;vlan_67
76;60:ce:86:89:e2:12;ae8.0;vlan_67
99;60:ce:86:89:e5:32;ae8.0;vlan_67
0;60:ce:86:89:f3:02;ae8.0;vlan_67
54;60:ce:86:89:f7:72;ae8.0;vlan_67
36;60:ce:86:8a:05:b2;ae8.0;vlan_67
65;60:ce:86:8a:23:32;ae8.0;vlan_67
148;60:ce:86:8a:2a:a2;ae8.0;vlan_67
109;70:f8:2b:80:86:52;ae8.0;vlan_67
0;70:f8:2b:80:8c:62;ae8.0;vlan_67
79;70:f8:2b:80:8d:52;ae8.0;vlan_67
135;70:f8:2b:80:8d:e2;ae8.0;vlan_67
0;70:f8:2b:80:90:62;ae8.0;vlan_67
147;70:f8:2b:80:91:d2;ae8.0;vlan_67
0;70:f8:2b:80:92:12;ae8.0;vlan_67
149;70:f8:2b:80:99:62;ae8.0;vlan_67
97;70:f8:2b:80:9f:a2;ae8.0;vlan_67
0;70:f8:2b:80:b3:92;ae8.0;vlan_67
37;70:f8:2b:80:b6:22;ae8.0;vlan_67
145;70:f8:2b:80:b7:f2;ae8.0;vlan_67
125;70:f8:2b:80:b9:72;ae8.0;vlan_67
76;70:f8:2b:81:8c:92;ae8.0;vlan_67
56;70:f8:2b:81:9c:62;ae8.0;vlan_67
120;74:9d:79:0c:8a:ca;ae8.0;vlan_67
90;74:9d:79:0c:c3:b4;ae8.0;vlan_67
31;74:9d:79:0c:c6:de;ae8.0;vlan_67
0;74:9d:79:0d:0e:dc;ae8.0;vlan_67
116;74:9d:79:0d:10:08;ae8.0;vlan_67
40;74:9d:79:1c:a4:e4;ae8.0;vlan_67
82;74:9d:79:1c:a8:ea;ae8.0;vlan_67
50;74:9d:79:1c:aa:02;ae8.0;vlan_67
144;74:9d:79:1c:ab:60;ae8.0;vlan_67
103;74:9d:79:1c:ae:62;ae8.0;vlan_67
58;74:9d:79:1c:bc:18;ae8.0;vlan_67
149;74:9d:79:1c:cc:12;ae8.0;vlan_67
78;74:9d:79:1c:cc:1c;ae8.0;vlan_67
159;74:9d:79:1c:cc:8a;ae8.0;vlan_67
34;74:9d:79:1c:cd:16;ae8.0;vlan_67
87;74:9d:79:1c:d0:f4;ae8.0;vlan_67
104;74:9d:79:1c:d4:28;ae8.0;vlan_67
146;74:9d:79:1c:d4:a0;ae8.0;vlan_67
87;74:9d:79:1c:d4:f0;ae8.0;vlan_67
91;74:9d:79:1c:de:32;ae8.0;vlan_67
72;74:9d:79:1c:e2:88;ae8.0;vlan_67
75;74:9d:79:1c:f6:4c;ae8.0;vlan_67
0;74:9d:79:1d:04:8e;ae8.0;vlan_67
122;74:9d:79:1d:06:e6;ae8.0;vlan_67
98;74:9d:79:1d:0b:78;ae8.0;vlan_67
111;74:9d:79:1d:48:7c;ae8.0;vlan_67
146;74:9d:79:1d:59:c0;ae8.0;vlan_67
65;74:9d:79:1d:5e:16;ae8.0;vlan_67
82;74:9d:79:1d:62:80;ae8.0;vlan_67
38;74:9d:79:1d:62:da;ae8.0;vlan_67
51;74:9d:79:1d:65:6e;ae8.0;vlan_67
0;74:9d:79:1d:67:94;ae8.0;vlan_67
87;74:9d:79:1d:6a:50;ae8.0;vlan_67
56;74:9d:79:1e:59:ec;ae8.0;vlan_67
50;78:81:02:1d:85:48;ae8.0;vlan_67
70;78:81:02:1e:4c:1c;ae8.0;vlan_67
35;78:81:02:1e:b1:7a;ae8.0;vlan_67
100;78:81:02:1e:b5:76;ae8.0;vlan_67
67;88:d2:74:c0:19:a0;ae8.0;vlan_67
37;88:d2:74:c0:69:aa;ae8.0;vlan_67
46;88:d2:74:c0:6e:7e;ae8.0;vlan_67
121;88:d2:74:c0:7b:f8;ae8.0;vlan_67
102;88:d2:74:c0:7b:fe;ae8.0;vlan_67
114;88:d2:74:c0:7c:22;ae8.0;vlan_67
49;88:d2:74:c0:7f:22;ae8.0;vlan_67
140;88:d2:74:c0:84:da;ae8.0;vlan_67
100;88:d2:74:c0:89:42;ae8.0;vlan_67
0;88:d2:74:c0:89:48;ae8.0;vlan_67
0;88:d2:74:c0:8a:38;ae8.0;vlan_67
91;88:d2:74:c0:8a:50;ae8.0;vlan_67
90;88:d2:74:c0:8a:c2;ae8.0;vlan_67
138;88:d2:74:c0:8b:d0;ae8.0;vlan_67
35;88:d2:74:c0:98:e4;ae8.0;vlan_67
57;88:d2:74:c0:a0:16;ae8.0;vlan_67
148;88:d2:74:c0:a6:40;ae8.0;vlan_67
117;88:d2:74:c0:ca:7c;ae8.0;vlan_67
0;88:d2:74:c0:db:a4;ae8.0;vlan_67
111;88:d2:74:c0:db:ec;ae8.0;vlan_67
121;88:d2:74:c0:dc:a6;ae8.0;vlan_67
63;88:d2:74:c0:e4:44;ae8.0;vlan_67
0;88:d2:74:c0:e4:5c;ae8.0;vlan_67
121;88:d2:74:c0:e5:70;ae8.0;vlan_67
31;88:d2:74:c0:e8:a0;ae8.0;vlan_67
128;88:d2:74:c0:ec:48;ae8.0;vlan_67
107;88:d2:74:c0:ee:a0;ae8.0;vlan_67
0;88:d2:74:c0:ef:4e;ae8.0;vlan_67
88;88:d2:74:c0:ef:e4;ae8.0;vlan_67
82;88:d2:74:c0:f1:10;ae8.0;vlan_67
145;88:d2:74:c0:f7:10;ae8.0;vlan_67
124;88:d2:74:c1:12:34;ae8.0;vlan_67
0;88:d2:74:c1:19:fc;ae8.0;vlan_67
99;88:d2:74:c1:47:3e;ae8.0;vlan_67
111;88:d2:74:c1:48:6a;ae8.0;vlan_67
91;88:d2:74:c1:55:36;ae8.0;vlan_67
98;88:d2:74:c1:62:a4;ae8.0;vlan_67
88;88:d2:74:c1:62:ce;ae8.0;vlan_67
141;88:d2:74:c1:62:e6;ae8.0;vlan_67
52;88:d2:74:c1:63:ac;ae8.0;vlan_67
67;88:d2:74:c1:63:b2;ae8.0;vlan_67
69;88:d2:74:c1:63:e2;ae8.0;vlan_67
40;88:d2:74:c1:64:06;ae8.0;vlan_67
95;88:d2:74:c1:66:ac;ae8.0;vlan_67
96;a8:f9:4b:1a:a2:c7;ae8.0;vlan_67
92;a8:f9:4b:1c:84:4f;ae8.0;vlan_67
94;a8:f9:4b:1e:b2:af;ae8.0;vlan_67
86;a8:f9:4b:52:38:db;ae8.0;vlan_67
56;a8:f9:4b:52:69:1b;ae8.0;vlan_67
70;a8:f9:4b:52:6a:1b;ae8.0;vlan_67
59;a8:f9:4b:52:76:2b;ae8.0;vlan_67
63;a8:f9:4b:52:b4:cb;ae8.0;vlan_67
59;a8:f9:4b:5b:19:64;ae8.0;vlan_67
95;a8:f9:4b:5b:4a:8c;ae8.0;vlan_67
